"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2002","YEAR","","COUNTY","MARYLAND","24","UPPER EASTERN SHORE","30","CAROLINE","011","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","177",""
"CENSUS","2002","YEAR","","COUNTY","MARYLAND","24","UPPER EASTERN SHORE","30","CECIL","015","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","290",""
"CENSUS","2002","YEAR","","COUNTY","MARYLAND","24","UPPER EASTERN SHORE","30","KENT","029","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","39",""
"CENSUS","2002","YEAR","","COUNTY","MARYLAND","24","UPPER EASTERN SHORE","30","QUEEN ANNES","035","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MARYLAND","24","UPPER EASTERN SHORE","30","TALBOT","041","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MARYLAND","24","WESTERN","10","ALLEGANY","001","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","58",""
"CENSUS","2002","YEAR","","COUNTY","MARYLAND","24","WESTERN","10","GARRETT","023","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","318",""
"CENSUS","2002","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BERKSHIRE","003","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","393",""
"CENSUS","2002","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","BRISTOL","005","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","DUKES","007","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","121",""
"CENSUS","2002","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","ESSEX","009","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","FRANKLIN","011","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","HAMPDEN","013","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","64",""
"CENSUS","2002","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","HAMPSHIRE","015","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","396",""
"CENSUS","2002","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","MIDDLESEX","017","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","536",""
"CENSUS","2002","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","NORFOLK","021","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,789",""
"CENSUS","2002","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","PLYMOUTH","023","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","256",""
"CENSUS","2002","YEAR","","COUNTY","MASSACHUSETTS","25","ALL COUNTIES","10","WORCESTER","027","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","30,084",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","CLARE","035","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","GLADWIN","051","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","225",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","GRATIOT","057","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,622",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","ISABELLA","073","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,831",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","MECOSTA","107","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","MIDLAND","111","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","150",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","MONTCALM","117","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","169",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","CENTRAL","50","OSCEOLA","133","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,779",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","ARENAC","011","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","183",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","BAY","017","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","308",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","HURON","063","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","450",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","SAGINAW","145","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","754",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","SANILAC","151","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","EAST CENTRAL","60","TUSCOLA","157","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,544",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","ALCONA","001","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","284",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","ALPENA","007","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","674",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","CHEBOYGAN","031","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","108",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","CRAWFORD","039","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","216",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","IOSCO","069","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","43",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","MONTMORENCY","119","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","OGEMAW","129","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","72",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","OSCODA","135","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,360",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","OTSEGO","137","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHEAST","30","PRESQUE ISLE","141","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","79",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHWEST","20","ANTRIM","009","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,437",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHWEST","20","BENZIE","019","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHWEST","20","CHARLEVOIX","029","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","58",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHWEST","20","EMMET","047","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","433",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHWEST","20","GRAND TRAVERSE","055","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","103",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHWEST","20","KALKASKA","079","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","270",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHWEST","20","LEELANAU","089","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHWEST","20","MANISTEE","101","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","414",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHWEST","20","MISSAUKEE","113","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","310",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","NORTHWEST","20","WEXFORD","165","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","111",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","BARRY","015","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,051",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","BRANCH","023","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","121",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","CALHOUN","025","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","358",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","CLINTON","037","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","756",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","EATON","045","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","608",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","HILLSDALE","059","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,817",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","INGHAM","065","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,490",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","IONIA","067","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","190",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","JACKSON","075","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","13,209",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","SHIAWASSEE","155","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","376",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","ST JOSEPH","149","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","GENESEE","049","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,746",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LAPEER","087","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","754",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LENAWEE","091","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","415",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LIVINGSTON","093","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,611",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MACOMB","099","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MONROE","115","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","OAKLAND","125","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","70",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","ST CLAIR","147","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,705",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WASHTENAW","161","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","3,083",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WAYNE","163","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","353",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","ALLEGAN","005","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","BERRIEN","021","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","797",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","CASS","027","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KALAMAZOO","077","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","431",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KENT","081","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","735",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","OTTAWA","139","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","VAN BUREN","159","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,030",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","ALGER","003","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","BARAGA","013","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","44",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","CHIPPEWA","033","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","56",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","DELTA","041","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","175",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","DICKINSON","043","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","HOUGHTON","061","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","214",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","IRON","071","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","81",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","MACKINAC","097","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","MARQUETTE","103","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,402",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","MENOMINEE","109","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","185",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","ONTONAGON","131","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","SCHOOLCRAFT","153","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","WEST CENTRAL","40","LAKE","085","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","348",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","WEST CENTRAL","40","MASON","105","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","129",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","WEST CENTRAL","40","MUSKEGON","121","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","850",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","WEST CENTRAL","40","NEWAYGO","123","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","773",""
"CENSUS","2002","YEAR","","COUNTY","MICHIGAN","26","WEST CENTRAL","40","OCEANA","127","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","330",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","BENTON","009","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","CARVER","019","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","650",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","KANDIYOHI","067","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","MCLEOD","085","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","MEEKER","093","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","MORRISON","097","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","RENVILLE","129","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","SCOTT","139","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,323",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","SHERBURNE","141","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","SIBLEY","143","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","6,507",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","STEARNS","145","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","4,148",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","TODD","153","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","2,653",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","WADENA","159","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","159",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","WRIGHT","171","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","AITKIN","001","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","1,250",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","ANOKA","003","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","307",""
"CENSUS","2002","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","CARLTON","017","","","00000000","","POULTRY TOTALS","POULTRY TOTALS - HATCHED, MEASURED IN HEAD","TOTAL","NOT SPECIFIED","5,715",""
